,시장구분,종목코드,종목명,산업분류,현재가.종가.,전일대비,시가총액.원.,일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,게시물..일련번호,총카운트
696,코스닥,68930,디지털대성,기타서비스,8240,-50,1.86E+11,2019-10-30,-,8240,305,27.02,"3,043",2.71,200,2.43,602,NA
697,코스닥,293780,압타바이오,기타서비스,17050,-550,1.86E+11,2019-10-30,-,17050,-,-,"2,112",8.07,0,0,1302,NA
698,코스닥,72020,중앙백신,제약,18600,300,1.85E+11,2019-10-30,-,18600,371,50.13,"8,535",2.18,50,0.27,619,NA
699,코스닥,67290,JW신약,제약,4440,-55,1.85E+11,2019-10-30,-,4440,-,-,804,5.52,60,1.35,587,NA
700,코스피,35510,신세계 I&C,서비스업,107000,-2500,1.84E+11,2019-10-30,-,107000,"17,877",5.99,"111,785",0.96,1500,1.4,1989,NA
701,코스피,5960,동부건설,건설업,8780,-20,1.83E+11,2019-10-30,-,8780,"3,507",2.5,"17,157",0.51,300,3.42,1672,NA
702,코스피,91090,세원셀론텍,기계,3005,-130,1.83E+11,2019-10-30,-,3005,-,-,"2,752",1.09,0,0,2098,NA
703,코스닥,203690,프로스테믹스,제약,4005,-205,1.83E+11,2019-10-30,-,4005,-,-,703,5.7,0,0,1084,NA
704,코스피,700,유수홀딩스,서비스업,7010,-70,1.83E+11,2019-10-30,-,7010,361,19.42,"8,396",0.83,0,0,1403,NA
705,코스닥,90470,제이스텍,IT H/W,12500,-650,1.82E+11,2019-10-30,-,12500,557,22.44,"8,894",1.41,100,0.8,745,NA
706,코스피,138490,코오롱플라스틱,화학,4790,-25,1.82E+11,2019-10-30,-,4790,323,14.83,"5,189",0.92,120,2.51,2164,NA
707,코스닥,300120,라온피플,출판·매체복제,17800,950,1.81E+11,2019-10-30,-,17800,772,23.06,"3,194",5.57,0,0,1310,NA
708,코스닥,54620,APS홀딩스,금융,8880,-720,1.81E+11,2019-10-30,-,8880,64,138.75,"11,083",0.8,0,0,469,NA
709,코스닥,59090,미코,IT H/W,5770,-30,1.81E+11,2019-10-30,-,5770,452,12.77,"2,720",2.12,40,0.69,500,NA
710,코스닥,67170,오텍,운송장비·부품,11700,-50,1.80E+11,2019-10-30,-,11700,995,11.76,"9,029",1.3,100,0.85,585,NA
711,코스피,9460,한창제지,종이목재,3015,35,1.80E+11,2019-10-30,-,3015,164,18.38,"1,291",2.34,20,0.66,1766,NA
712,코스닥,108790,인터파크,유통,5420,-20,1.80E+11,2019-10-30,-,5420,-,-,"4,712",1.15,100,1.85,855,NA
713,코스피,16610,DB금융투자,금융업,4225,-75,1.79E+11,2019-10-30,-,4225,"1,312",3.22,"15,495",0.27,250,5.92,1879,NA
714,코스닥,17890,한국알콜,화학,8300,-110,1.79E+11,2019-10-30,-,8300,"1,393",5.96,"13,614",0.61,50,0.6,86,NA
715,코스닥,14970,삼륭물산,종이·목재,11850,-300,1.79E+11,2019-10-30,-,11850,-,-,"4,562",2.6,75,0.63,73,NA
716,코스닥,86890,이수앱지스,제약,6730,-60,1.79E+11,2019-10-30,-,6730,-,-,"2,244",3,0,0,716,NA
717,코스피,2170,삼양통상,기타제조,59600,-300,1.79E+11,2019-10-30,-,59600,"8,445",7.06,"97,614",0.61,750,1.26,1489,NA
718,코스닥,14470,부방,금융,2975,0,1.79E+11,2019-10-30,-,2975,43,69.19,"3,408",0.87,0,0,69,NA
719,코스닥,49960,쎌바이오텍,제약,18950,-250,1.78E+11,2019-10-30,-,18950,"2,583",7.34,"11,237",1.69,600,3.17,402,NA
720,코스닥,73490,이노와이어리스,IT H/W,29600,-250,1.78E+11,2019-10-30,-,29600,36,822.22,"11,179",2.65,0,0,630,NA
721,코스닥,30960,양지사,출판·매체복제,11100,250,1.77E+11,2019-10-30,-,11100,190,58.42,"4,179",2.66,50,0.45,171,NA
722,코스피,306200,세아제강,철강금속,62500,-600,1.77E+11,2019-10-30,-,62500,"2,481",25.19,"195,132",0.32,1800,2.88,2240,NA
723,코스피,4960,한신공영,건설업,15300,100,1.77E+11,2019-10-30,-,15300,"14,178",1.08,"37,954",0.4,375,2.45,1622,NA
724,코스닥,36190,금화피에스시,건설,29500,0,1.77E+11,2019-10-30,-,29500,"6,615",4.46,"36,741",0.8,1300,4.41,239,NA
725,코스피,36580,팜스코,음식료품,4815,70,1.77E+11,2019-10-30,-,4815,105,45.86,"8,326",0.58,50,1.04,1995,NA
726,코스닥,97780,에스맥,IT H/W,799,-9,1.77E+11,2019-10-30,-,799,40,19.98,"1,020",0.78,0,0,799,NA
727,코스닥,90360,로보스타,기계·장비,18100,-350,1.76E+11,2019-10-30,-,18100,-,-,"10,541",1.72,50,0.28,742,NA
728,코스닥,194700,노바렉스,음식료·담배,19600,-200,1.76E+11,2019-10-30,-,19600,"1,204",16.28,"8,766",2.24,200,1.02,1063,NA
729,코스닥,195990,에이비프로바이오,기계·장비,1080,25,1.76E+11,2019-10-30,-,1080,-,-,"1,085",1,0,0,1066,NA
730,코스피,5680,삼영전자,전기전자,8740,-140,1.75E+11,2019-10-30,-,8740,757,11.55,"24,024",0.36,250,2.86,1653,NA
731,코스피,1530,DI동일,유통업,71400,-500,1.73E+11,2019-10-30,-,71400,14,"5,100","198,666",0.36,1500,2.1,1459,NA
732,코스닥,73070,에스모,운송장비·부품,1965,-20,1.73E+11,2019-10-30,-,1965,-,-,891,2.21,0,0,627,NA
733,코스피,7660,이수페타시스,전기전자,4180,-145,1.73E+11,2019-10-30,-,4180,-,-,"4,303",0.97,70,1.67,1719,NA
734,코스닥,121600,나노신소재,화학,15900,750,1.72E+11,2019-10-30,-,15900,717,22.18,"8,132",1.96,140,0.88,899,NA
735,코스닥,36180,영인프런티어,유통,9800,20,1.72E+11,2019-10-30,-,9800,142,69.01,"1,611",6.08,0,0,238,NA
736,코스닥,74430,아미노로직스,유통,1960,-10,1.72E+11,2019-10-30,-,1960,91,21.54,606,3.23,0,0,635,NA
737,코스피,9270,신원,섬유의복,2020,-45,1.72E+11,2019-10-30,-,2020,-,-,"2,389",0.85,0,0,1756,NA
738,코스닥,180400,캔서롭,기타서비스,7740,0,1.71E+11,2019-10-30,관리종목,7740,-,-,"1,650",4.69,0,0,1034,NA
739,코스피,1780,알루코,철강금속,2290,20,1.71E+11,2019-10-30,-,2290,26,88.08,"2,743",0.83,25,1.09,1474,NA
740,코스피,3200,일신방직,섬유의복,71100,300,1.71E+11,2019-10-30,-,71100,"9,206",7.72,"293,527",0.24,2000,2.81,1540,NA
741,코스닥,206650,유바이오로직스,제약,6360,-280,1.70E+11,2019-10-30,-,6360,151,42.12,940,6.77,0,0,1096,NA
742,코스닥,50110,캠시스,IT H/W,2745,-5,1.70E+11,2019-10-30,-,2745,182,15.08,"1,332",2.06,0,0,404,NA
743,코스닥,290650,엘앤씨바이오,제약,23100,0,1.70E+11,2019-10-30,-,23100,830,27.83,"7,252",3.19,0,0,1294,NA
744,코스닥,33160,엠케이전자,IT H/W,7750,20,1.69E+11,2019-10-30,-,7750,"1,177",6.58,"13,695",0.57,100,1.29,200,NA
745,코스닥,46440,KG모빌리언스,IT S/W & SVC,5650,-80,1.69E+11,2019-10-30,-,5650,418,13.52,"7,146",0.79,200,3.54,369,NA
746,코스닥,110990,디아이티,IT H/W,8940,-60,1.69E+11,2019-10-30,-,8940,455,19.65,"8,619",1.04,120,1.34,865,NA
747,코스피,282690,동아타이어,화학,12300,-50,1.69E+11,2019-10-30,-,12300,"1,178",10.44,"24,769",0.5,300,2.44,2227,NA
748,코스닥,54450,텔레칩스,IT H/W,12500,-300,1.69E+11,2019-10-30,-,12500,746,16.76,"7,182",1.74,120,0.96,467,NA
749,코스피,35150,백산,화학,6960,160,1.68E+11,2019-10-30,-,6960,646,10.77,"5,659",1.23,100,1.44,1986,NA
750,코스닥,73570,WI,IT H/W,11800,0,1.68E+11,2019-10-30,-,11800,-,-,"2,435",4.85,0,0,633,NA
751,코스닥,8290,원풍물산,섬유·의류,4210,90,1.68E+11,2019-10-30,-,4210,-,-,636,6.62,0,0,107,NA
752,코스닥,54670,대한뉴팜,제약,11700,350,1.68E+11,2019-10-30,-,11700,174,67.24,"3,001",3.9,0,0,471,NA
753,코스피,44450,KSS해운,운수창고업,7230,-70,1.68E+11,2019-10-30,-,7230,914,7.91,"10,756",0.67,230,3.18,2007,NA
754,코스피,320,노루홀딩스,금융업,12600,-50,1.67E+11,2019-10-30,-,12600,-,-,"27,104",0.46,450,3.57,1384,NA
755,코스닥,37460,삼지전자,IT H/W,10250,-350,1.67E+11,2019-10-30,-,10250,864,11.86,"11,495",0.89,140,1.37,264,NA
756,코스닥,217730,강스템바이오텍,제약,8020,-190,1.67E+11,2019-10-30,-,8020,-,-,"2,290",3.5,0,0,1135,NA
757,코스닥,216050,인크로스,기타서비스,20750,-750,1.67E+11,2019-10-30,-,20750,"1,096",18.93,"7,856",2.64,0,0,1127,NA
758,코스닥,290670,대보마그네틱,기계·장비,51700,-800,1.67E+11,2019-10-30,-,51700,"1,254",41.23,"9,191",5.63,0,0,1296,NA
759,코스닥,7820,에스엠코어,기계·장비,8310,-100,1.66E+11,2019-10-30,-,8310,76,109.34,"3,774",2.2,50,0.6,38,NA
760,코스닥,263720,디앤씨미디어,IT S/W & SVC,13800,100,1.66E+11,2019-10-30,-,13800,410,33.66,"3,033",4.55,0,0,1247,NA
761,코스피,5950,이수화학,화학,10850,-100,1.66E+11,2019-10-30,-,10850,469,23.13,"20,199",0.54,400,3.69,1671,NA
762,코스피,77970,STX엔진,기계,7200,-90,1.66E+11,2019-10-30,-,7200,"1,213",5.94,"7,999",0.9,0,0,2063,NA
763,코스닥,58400,KNN,통신방송서비스,1250,135,1.66E+11,2019-10-30,-,1250,59,21.19,"1,439",0.87,25,2,492,NA
764,코스피,128820,대성산업,유통업,3655,-75,1.65E+11,2019-10-30,-,3655,-,-,"10,526",0.35,0,0,2154,NA
765,코스닥,95190,이엠코리아,기계·장비,4515,-115,1.64E+11,2019-10-30,-,4515,-,-,"2,360",1.91,0,0,781,NA
766,코스닥,111710,남화산업,오락·문화,7950,-250,1.64E+11,2019-10-30,-,7950,236,33.69,"6,444",1.23,40,0.5,866,NA
767,코스피,14990,인디에프,섬유의복,2775,-115,1.64E+11,2019-10-30,-,2775,4,693.75,"1,124",2.47,0,0,1861,NA
768,코스닥,232140,와이아이케이,IT H/W,2645,-50,1.63E+11,2019-10-30,-,2645,477,5.55,"1,783",1.48,0,0,1182,NA
769,코스닥,217270,넵튠,출판·매체복제,6980,-110,1.63E+11,2019-10-30,-,6980,-,-,"3,390",2.06,0,0,1129,NA
770,코스피,8700,아남전자,전기전자,2115,-40,1.63E+11,2019-10-30,-,2115,-,-,712,2.97,0,0,1740,NA
771,코스닥,126700,하이비젼시스템,의료·정밀기기,10900,-500,1.63E+11,2019-10-30,-,10900,"1,603",6.8,"7,827",1.39,100,0.92,925,NA
772,코스닥,7720,대명코퍼레이션,유통,1615,-50,1.63E+11,2019-10-30,-,1615,-,-,"1,022",1.58,0,0,36,NA
773,코스닥,121440,골프존뉴딘홀딩스,유통,3800,15,1.63E+11,2019-10-30,-,3800,-,-,"11,313",0.34,117,3.08,898,NA
774,코스피,1790,대한제당,음식료품,18400,50,1.63E+11,2019-10-30,-,18400,"1,124",16.37,"46,941",0.39,550,2.99,1475,NA
775,코스닥,60240,룽투코리아,IT S/W & SVC,6500,1170,1.63E+11,2019-10-30,-,6500,889,7.31,"2,730",2.38,0,0,506,NA
776,코스피,15890,태경산업,화학,5550,-20,1.62E+11,2019-10-30,-,5550,584,9.5,"7,769",0.71,220,3.96,1871,NA
777,코스닥,64550,바이오니아,제약,7210,-140,1.60E+11,2019-10-30,-,7210,-,-,"1,764",4.09,0,0,537,NA
778,코스피,39570,HDC아이콘트롤스,건설업,9680,30,1.59E+11,2019-10-30,-,9680,"1,473",6.57,"12,614",0.77,350,3.62,2001,NA
779,코스닥,61040,알에프텍,IT H/W,7450,-240,1.59E+11,2019-10-30,-,7450,353,21.1,"6,378",1.17,0,0,521,NA
780,코스피,143210,핸즈코퍼레이션,운수장비,7260,0,1.59E+11,2019-10-30,-,7260,194,37.42,"14,649",0.5,100,1.38,2168,NA
781,코스닥,36890,진성티이씨,기계·장비,7050,-50,1.59E+11,2019-10-30,-,7050,"1,086",6.49,"5,365",1.31,200,2.84,255,NA
782,코스피,11930,신성이엔지,전기전자,912,-16,1.58E+11,2019-10-30,-,912,76,12,660,1.38,0,0,1821,NA
783,코스피,11390,부산산업,비금속광물,150000,-4000,1.58E+11,2019-10-30,-,150000,"2,868",52.3,"49,551",3.03,250,0.17,1811,NA
784,코스피,12030,DB,서비스업,786,-7,1.58E+11,2019-10-30,-,786,-,-,684,1.15,0,0,1822,NA
785,코스닥,171120,라이온켐텍,화학,8600,-60,1.58E+11,2019-10-30,-,8600,104,82.69,"5,568",1.54,200,2.33,1019,NA
786,코스피,3580,넥스트사이언스,광업,5830,-230,1.58E+11,2019-10-30,-,5830,-,-,"3,056",1.91,0,0,1566,NA
787,코스닥,236200,슈프리마,일반전기전자,22000,-450,1.58E+11,2019-10-30,-,22000,"1,608",13.68,"15,342",1.43,0,0,1188,NA
788,코스피,2450,삼익악기,기타제조,1740,-5,1.58E+11,2019-10-30,-,1740,162,10.74,"2,333",0.75,50,2.87,1505,NA
789,코스닥,24810,이화전기,IT H/W,219,-2,1.57E+11,2019-10-30,-,219,-,-,315,0.7,0,0,134,NA
790,코스닥,136540,윈스,IT S/W & SVC,12950,-250,1.57E+11,2019-10-30,-,12950,"1,075",12.05,"8,438",1.53,320,2.47,953,NA
791,코스피,5070,코스모신소재,화학,7930,-210,1.57E+11,2019-10-30,-,7930,491,16.15,"4,046",1.96,0,0,1630,NA
792,코스닥,302430,이노메트리,기계·장비,32400,-400,1.56E+11,2019-10-30,-,32400,"1,498",21.63,"10,023",3.23,200,0.62,1311,NA
793,코스닥,225530,보광산업,비금속,4355,-50,1.56E+11,2019-10-30,-,4355,132,32.99,"1,671",2.61,50,1.15,1163,NA
794,코스닥,161580,필옵틱스,IT H/W,8990,-610,1.56E+11,2019-10-30,-,8990,-,-,"3,832",2.35,0,0,1010,NA
795,코스닥,45970,코아시아,기타서비스,6160,-40,1.56E+11,2019-10-30,-,6160,-,-,"4,921",1.25,0,0,361,NA
796,코스닥,6620,동구바이오제약,제약,16200,150,1.56E+11,2019-10-30,-,16200,489,33.13,"7,507",2.16,0,0,27,NA
797,코스닥,64240,홈캐스트,IT H/W,4680,0,1.55E+11,2019-10-30,-,4680,-,-,"2,362",1.98,0,0,531,NA
798,코스피,4310,현대약품,의약품,4835,45,1.55E+11,2019-10-30,-,4835,33,146.52,"3,344",1.45,45,0.93,1594,NA
799,코스닥,89970,에이피티씨,기계·장비,6650,-100,1.55E+11,2019-10-30,-,6650,799,8.32,"2,299",2.89,200,3.01,739,NA
800,코스닥,260660,알리코제약,제약,15900,3200,1.55E+11,2019-10-30,-,15900,132,120.45,"6,413",2.48,0,0,1238,NA
801,코스피,63160,종근당바이오,의약품,29450,-400,1.54E+11,2019-10-30,-,29450,"1,551",18.99,"28,236",1.04,200,0.68,2033,NA
802,코스닥,66430,와이오엠,유통,11850,-250,1.54E+11,2019-10-30,-,11850,-,-,542,21.86,0,0,571,NA
803,코스닥,144960,뉴파워프라즈마,기계·장비,18600,-1250,1.53E+11,2019-10-30,-,18600,"1,625",11.45,"15,676",1.19,0,0,981,NA
804,코스피,200880,서연이화,운수장비,5660,-80,1.53E+11,2019-10-30,-,5660,-,-,"24,214",0.23,100,1.77,2193,NA
805,코스피,5740,크라운해태홀딩스,금융업,10300,-50,1.53E+11,2019-10-30,-,10300,310,33.23,"18,740",0.55,100,0.97,1657,NA
806,코스피,11810,STX,유통업,7750,0,1.53E+11,2019-10-30,-,7750,471,16.45,"3,236",2.39,0,0,1820,NA
807,코스닥,93320,케이아이엔엑스,IT S/W & SVC,31300,400,1.53E+11,2019-10-30,-,31300,"2,681",11.67,"13,964",2.24,400,1.28,766,NA
808,코스닥,58610,에스피지,IT H/W,7310,-280,1.53E+11,2019-10-30,-,7310,388,18.84,"6,025",1.21,100,1.37,497,NA
809,코스닥,48550,SM C&C,통신방송서비스,1620,-15,1.52E+11,2019-10-30,-,1620,-,-,"1,196",1.35,0,0,384,NA
810,코스닥,5990,매일홀딩스,음식료·담배,11100,50,1.52E+11,2019-10-30,-,11100,"1,930",5.75,"19,879",0.56,120,1.08,23,NA
811,코스피,12690,모나리자,종이목재,4150,-90,1.52E+11,2019-10-30,-,4150,-,-,"1,764",2.35,50,1.2,1835,NA
812,코스닥,131370,알서포트,IT S/W & SVC,2840,-50,1.51E+11,2019-10-30,-,2840,96,29.58,"1,012",2.81,10,0.35,942,NA
813,코스닥,158430,아톤,IT S/W & SVC,41850,0,1.51E+11,2019-10-30,-,41850,"1,526",27.42,"3,705",11.3,0,0,1003,NA
814,코스피,84010,대한제강,철강금속,6130,0,1.51E+11,2019-10-30,-,6130,-,-,"17,655",0.35,150,2.45,2078,NA
815,코스닥,54210,이랜텍,IT H/W,6870,40,1.51E+11,2019-10-30,-,6870,-,-,"6,884",1,0,0,462,NA
816,코스닥,264450,유비쿼스,IT H/W,29450,-400,1.51E+11,2019-10-30,-,29450,"2,906",10.13,"15,630",1.88,600,2.04,1255,NA
817,코스피,90350,노루페인트,화학,7540,-60,1.51E+11,2019-10-30,-,7540,623,12.1,"15,042",0.5,250,3.32,2093,NA
818,코스닥,1540,안국약품,제약,11550,0,1.51E+11,2019-10-30,-,11550,"1,154",10.01,"11,253",1.03,220,1.9,4,NA
819,코스피,2460,화성산업,건설업,12050,-50,1.50E+11,2019-10-30,-,12050,"4,065",2.96,"30,102",0.4,930,7.72,1506,NA
820,코스닥,72870,메가스터디,출판·매체복제,12500,50,1.49E+11,2019-10-30,-,12500,"1,915",6.53,"21,697",0.58,400,3.2,623,NA
821,코스피,94280,효성ITX,서비스업,12850,50,1.49E+11,2019-10-30,-,12850,621,20.69,"3,844",3.34,500,3.89,2109,NA
822,코스피,117580,대성에너지,전기가스업,5400,-40,1.49E+11,2019-10-30,-,5400,469,11.51,"10,981",0.49,250,4.63,2143,NA
823,코스닥,95340,ISC,IT H/W,10500,-150,1.48E+11,2019-10-30,-,10500,"1,010",10.4,"11,913",0.88,150,1.43,783,NA
824,코스닥,100590,머큐리,일반전기전자,10050,-250,1.48E+11,2019-10-30,-,10050,"1,112",9.04,"4,600",2.18,0,0,816,NA
825,코스피,3960,사조대림,음식료품,16150,0,1.48E+11,2019-10-30,-,16150,"1,659",9.73,"37,327",0.43,150,0.93,1579,NA
826,코스닥,27050,코리아나,화학,3700,180,1.48E+11,2019-10-30,-,3700,56,66.07,"1,953",1.89,0,0,155,NA
827,코스닥,260930,씨티케이코스메틱스,화학,14600,-150,1.48E+11,2019-10-30,-,14600,796,18.34,"16,645",0.88,200,1.37,1239,NA
828,코스닥,60310,3S,기계·장비,3295,-40,1.48E+11,2019-10-30,-,3295,32,102.97,768,4.29,0,0,511,NA
829,코스피,8040,사조동아원,음식료품,1045,-10,1.47E+11,2019-10-30,-,1045,135,7.74,"1,262",0.83,0,0,1727,NA
830,코스닥,138580,비즈니스온,IT S/W & SVC,15450,550,1.47E+11,2019-10-30,-,15450,555,27.84,"3,710",4.16,234,1.51,960,NA
831,코스피,4250,NPC,화학,4015,-15,1.47E+11,2019-10-30,-,4015,282,14.24,"6,215",0.65,95,2.37,1591,NA
832,코스피,1460,BYC,섬유의복,236000,0,1.47E+11,2019-10-30,-,236000,"10,891",21.67,"485,043",0.49,1000,0.42,1449,NA
833,코스피,1290,상상인증권,금융업,1530,15,1.47E+11,2019-10-30,-,1530,-,-,"1,944",0.79,0,0,1437,NA
834,코스닥,299900,위지윅스튜디오,오락·문화,15950,-500,1.47E+11,2019-10-30,-,15950,772,20.66,"5,014",3.18,0,0,1307,NA
835,코스닥,100700,세운메디칼,제약,3345,-45,1.47E+11,2019-10-30,-,3345,223,15,"1,971",1.7,50,1.49,818,NA
836,코스닥,12700,리드코프,유통,5510,10,1.46E+11,2019-10-30,-,5510,"1,203",4.58,"12,465",0.44,150,2.72,59,NA
837,코스닥,122640,예스티,IT H/W,10400,-300,1.46E+11,2019-10-30,-,10400,-,-,"4,325",2.4,0,0,906,NA
838,코스닥,99320,쎄트렉아이,IT H/W,20000,100,1.45E+11,2019-10-30,-,20000,647,30.91,"7,986",2.5,210,1.05,807,NA
839,코스피,4200,고려개발,건설업,9550,-20,1.45E+11,2019-10-30,-,9550,-,-,"7,564",1.26,0,0,1590,NA
840,코스닥,312610,에이에프더블류,일반전기전자,14350,150,1.45E+11,2019-10-30,-,14350,"1,089",13.18,"2,684",5.35,100,0.7,1329,NA
841,코스닥,175250,아이큐어,제약,22650,-600,1.45E+11,2019-10-30,-,22650,-,-,"13,831",1.64,0,0,1025,NA
842,코스피,490,대동공업,기계,6070,-190,1.44E+11,2019-10-30,-,6070,59,102.88,"8,931",0.68,50,0.82,1391,NA
843,코스닥,67900,와이엔텍,기타서비스,7910,-60,1.44E+11,2019-10-30,-,7910,496,15.95,"6,406",1.23,0,0,594,NA
844,코스닥,96240,청담러닝,기타서비스,18750,-200,1.44E+11,2019-10-30,-,18750,"1,096",17.11,"8,626",2.17,800,4.27,790,NA
845,코스닥,36810,에프에스티,IT H/W,7100,-410,1.44E+11,2019-10-30,-,7100,941,7.55,"4,722",1.5,80,1.13,253,NA
846,코스닥,166480,코아스템,제약,9140,-170,1.44E+11,2019-10-30,-,9140,-,-,"3,960",2.31,0,0,1012,NA
847,코스피,3650,미창석유,화학,82400,300,1.43E+11,2019-10-30,-,82400,"6,593",12.5,"143,739",0.57,1600,1.94,1569,NA
848,코스피,89470,HDC현대EP,화학,4490,0,1.43E+11,2019-10-30,-,4490,275,16.33,"8,849",0.51,60,1.34,2090,NA
849,코스닥,65650,메디프론,유통,4860,45,1.43E+11,2019-10-30,-,4860,-,-,652,7.45,0,0,558,NA
850,코스피,24090,디씨엠,철강금속,12200,-100,1.43E+11,2019-10-30,-,12200,715,17.06,"13,349",0.91,250,2.05,1926,NA
851,코스닥,72520,제넨바이오,기타서비스,1920,45,1.43E+11,2019-10-30,-,1920,-,-,528,3.64,0,0,621,NA
852,코스피,2070,남영비비안,섬유의복,20750,100,1.43E+11,2019-10-30,-,20750,-,-,"17,736",1.17,200,0.96,1485,NA
853,코스닥,36200,유니셈,IT H/W,4640,-235,1.42E+11,2019-10-30,-,4640,763,6.08,"3,536",1.31,60,1.29,240,NA
854,코스피,4560,현대비앤지스틸,철강금속,9430,-110,1.42E+11,2019-10-30,-,9430,"1,280",7.37,"25,152",0.37,100,1.06,1607,NA
855,코스닥,200710,에이디테크놀로지,IT H/W,15300,-600,1.42E+11,2019-10-30,-,15300,932,16.42,"5,280",2.9,100,0.65,1079,NA
856,코스피,3350,한국화장품제조,화학,31250,2250,1.42E+11,2019-10-30,-,31250,915,34.15,"11,096",2.82,100,0.32,1546,NA
857,코스닥,52420,오성첨단소재,IT H/W,2395,-10,1.41E+11,2019-10-30,-,2395,93,25.75,"2,663",0.9,0,0,428,NA
858,코스피,860,강남제비스코,화학,21700,-200,1.41E+11,2019-10-30,-,21700,"5,942",3.65,"79,596",0.27,550,2.53,1410,NA
859,코스피,5090,삼광글라스,비금속광물,29050,-450,1.41E+11,2019-10-30,-,29050,-,-,"57,464",0.51,750,2.58,1631,NA
860,코스닥,73560,우리손에프앤지,음식료·담배,2030,10,1.41E+11,2019-10-30,-,2030,391,5.19,"2,602",0.78,25,1.23,632,NA
861,코스피,100250,진양홀딩스,화학,2510,-20,1.40E+11,2019-10-30,-,2510,20,125.5,"5,365",0.47,150,5.98,2119,NA
862,코스피,4890,동일산업,철강금속,57800,100,1.40E+11,2019-10-30,-,57800,"7,164",8.07,"146,353",0.39,1500,2.6,1619,NA
863,코스피,3460,유화증권,금융업,12350,100,1.40E+11,2019-10-30,-,12350,469,26.33,"30,739",0.4,750,6.07,1549,NA
864,코스닥,71200,인피니트헬스케어,IT S/W & SVC,5740,0,1.40E+11,2019-10-30,-,5740,202,28.42,"3,168",1.81,0,0,614,NA
865,코스닥,185490,아이진,기타서비스,12600,950,1.40E+11,2019-10-30,-,12600,-,-,"2,028",6.21,0,0,1042,NA
866,코스닥,111870,삼본전자,일반전기전자,2580,-35,1.40E+11,2019-10-30,-,2580,59,43.73,"1,856",1.39,0,0,868,NA
867,코스닥,251630,브이원텍,기계·장비,9280,-20,1.40E+11,2019-10-30,-,9280,"1,031",9,"5,120",1.81,200,2.16,1220,NA
868,코스피,30210,KTB투자증권,금융업,2310,-35,1.39E+11,2019-10-30,-,2310,411,5.62,"7,360",0.31,0,0,1957,NA
869,코스닥,131390,피앤이솔루션,일반전기전자,9730,-570,1.39E+11,2019-10-30,-,9730,766,12.7,"4,556",2.14,100,1.03,943,NA
870,코스닥,100790,미래에셋벤처투자,금융,4530,-60,1.39E+11,2019-10-30,-,4530,729,6.21,"4,556",0.99,0,0,819,NA
871,코스닥,65130,탑엔지니어링,기계·장비,8690,-80,1.39E+11,2019-10-30,-,8690,"1,169",7.43,"10,788",0.81,100,1.15,550,NA
872,코스닥,142760,바이오리더스,기타서비스,7850,0,1.39E+11,2019-10-30,-,7850,-,-,"1,472",5.33,0,0,976,NA
873,코스닥,38390,레드캡투어,기타서비스,16150,-50,1.39E+11,2019-10-30,-,16150,"1,711",9.44,"17,327",0.93,800,4.95,274,NA
874,코스피,1390,KG케미칼,화학,10650,-150,1.39E+11,2019-10-30,-,10650,274,38.87,"19,845",0.54,350,3.29,1444,NA
875,코스피,67830,세이브존I&C,유통업,3370,0,1.38E+11,2019-10-30,-,3370,673,5.01,"10,590",0.32,50,1.48,2038,NA
876,코스피,78000,텔코웨어,서비스업,14250,-50,1.38E+11,2019-10-30,-,14250,"1,127",12.64,"11,412",1.25,650,4.56,2064,NA
877,코스닥,299910,베스파,IT S/W & SVC,17200,600,1.38E+11,2019-10-30,-,17200,-,-,"11,347",1.52,0,0,1308,NA
878,코스피,390,삼화페인트,화학,5210,-90,1.38E+11,2019-10-30,-,5210,32,162.81,"10,625",0.49,125,2.4,1387,NA
879,코스피,7980,태평양물산,섬유의복,2750,-35,1.37E+11,2019-10-30,-,2750,213,12.91,"2,971",0.93,20,0.73,1726,NA
